AreaName,LastResidence,Persons_0to4,Males_0to4,Females_0to4,Persons_5to9,Males_5to9,Females_5to9,Persons_10to14,Males_10to14,Females_10to14,Persons_15to19,Males_15to19,Females_15to19,Persons_20to24,Males_20to24,Females_20to24,Persons_25to29,Males_25to29,Females_25to29,Persons_30to34,Males_30to34,Females_30to34,Persons_35to39,Males_35to39,Females_35to39,Persons_40to44,Males_40to44,Females_40to44,Persons_45to49,Males_45to49,Females_45to49,Persons_50to54,Males_50to54,Females_50to54,Persons_55to59,Males_55to59,Females_55to59,Persons_60to64,Males_60to64,Females_60to64,Persons_65to69,Males_65to69,Females_65to69,Persons_70to74,Males_70to74,Females_70to74,Persons_75to79,Males_75to79,Females_75to79,Persons_80plus,Males_80plus,Females_80plus,Persons_AgeNS,Males_AgeNS,Females_AgeNS
Bihar,Andhra Pradesh,74,40,34,65,31,34,67,35,32,74,38,36,206,72,134,230,75,155,118,62,56,69,45,24,47,35,12,36,24,12,15,10,5,15,12,3,6,5,1,1,1,0,2,1,1,0,0,0,3,0,3,0,0,0
Bihar,Karnataka,66,33,33,64,31,33,37,20,17,99,49,50,276,131,145,304,108,196,152,71,81,80,44,36,37,28,9,22,16,6,21,14,7,9,7,2,11,6,5,5,4,1,4,2,2,2,0,2,1,1,0,3,1,2
Bihar,Goa,6,6,0,10,4,6,3,1,2,11,6,5,23,6,17,21,4,17,17,6,11,10,8,2,6,4,2,2,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bihar,Lakshadweep,22,11,11,41,20,21,13,7,6,52,6,46,137,9,128,108,5,103,22,3,19,8,4,4,10,3,7,8,5,3,5,3,2,5,3,2,1,0,1,2,1,1,2,0,2,1,1,0,0,0,0,1,1,0
Bihar,Kerala,25,13,12,34,15,19,32,15,17,29,16,13,71,22,49,83,21,62,78,26,52,73,33,40,61,25,36,38,22,16,24,11,13,27,13,14,14,4,10,9,2,7,12,4,8,8,3,5,3,1,2,0,0,0
Bihar,Tamil Nadu,41,20,21,39,17,22,23,14,9,65,43,22,170,88,82,156,82,74,106,46,60,83,51,32,43,33,10,34,22,12,16,9,7,10,8,2,7,4,3,2,2,0,2,1,1,1,1,0,2,1,1,2,1,1
Bihar,Puducherry,2,2,0,4,3,1,1,1,0,5,1,4,15,5,10,14,2,12,8,3,5,3,3,0,0,0,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Bihar,Andaman & Nicobar Islands,2,1,1,2,1,1,2,2,0,0,0,0,3,1,2,2,1,1,4,3,1,2,1,1,0,0,0,1,1,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Sikkim,Jammu & Kashmir,22,9,13,32,22,10,19,10,9,15,10,5,43,36,7,138,122,16,197,182,15,110,100,10,51,47,4,15,12,3,8,7,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,31,30,1,0,0,0
Sikkim,Himachal Pradesh,19,6,13,18,4,14,18,11,7,15,4,11,49,38,11,76,55,21,54,32,22,36,25,11,17,17,0,5,3,2,4,4,0,3,1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
Sikkim,Punjab,9,8,1,10,6,4,3,2,1,4,3,1,31,27,4,44,34,10,40,32,8,24,21,3,14,12,2,7,6,1,3,3,0,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
Sikkim,Chandigarh,1,0,1,2,1,1,3,0,3,1,1,0,1,1,0,3,2,1,8,6,2,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sikkim,Uttarakhand,14,10,4,15,7,8,23,13,10,13,7,6,30,21,9,36,20,16,39,28,11,36,21,15,18,12,6,9,4,5,5,5,0,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2,1,1,2,1,1
Sikkim,Haryana,32,17,15,18,11,7,7,3,4,5,3,2,38,18,20,43,21,22,41,21,20,22,16,6,4,4,0,4,1,3,5,5,0,3,1,2,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0
Sikkim,NCT of Delhi,23,13,10,38,23,15,11,8,3,13,11,2,39,15,24,64,41,23,47,26,21,39,28,11,16,14,2,13,8,5,10,6,4,10,6,4,4,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Sikkim,Rajasthan,20,10,10,26,16,10,10,3,7,13,7,6,29,13,16,59,31,28,42,27,15,21,15,6,14,9,5,5,3,2,6,2,4,5,3,2,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Sikkim,Uttar Pradesh,89,47,42,83,54,29,53,28,25,57,38,19,157,86,71,279,142,137,152,105,47,89,57,32,58,41,17,38,28,10,25,18,7,17,11,6,5,2,3,6,4,2,3,2,1,2,1,1,1,1,0,1,1,0
Sikkim,Bihar,312,155,157,494,245,249,406,260,146,616,465,151,1103,659,444,1040,542,498,603,377,226,369,258,111,201,152,49,116,90,26,83,59,24,54,46,8,31,20,11,13,6,7,5,4,1,5,3,2,6,5,1,13,6,7
Sikkim,Sikkim,3269,1647,1622,5320,2646,2674,5211,2604,2607,6353,2322,4031,10508,2650,7858,10454,3026,7428,6748,2599,4149,4305,1986,2319,2708,1533,1175,1830,1089,741,1288,769,519,741,453,288,548,300,248,376,201,175,279,131,148,160,79,81,178,83,95,99,47,52
Sikkim,Arunachal Pradesh,10,7,3,46,36,10,88,59,29,70,35,35,49,25,24,37,21,16,35,17,18,28,18,10,18,12,6,10,7,3,8,6,2,9,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Sikkim,Nagaland,4,2,2,13,11,2,11,6,5,9,3,6,16,4,12,25,6,19,15,8,7,11,4,7,6,3,3,1,0,1,4,2,2,1,0,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Manipur,12,6,6,31,18,13,46,21,25,55,31,24,66,37,29,65,26,39,58,26,32,34,22,12,12,10,2,16,10,6,9,4,5,6,5,1,2,1,1,2,2,0,5,3,2,0,0,0,0,0,0,0,0,0
Sikkim,Mizoram,1,1,0,1,1,0,1,1,0,4,3,1,16,7,9,5,2,3,4,1,3,0,0,0,3,1,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Tripura,5,2,3,6,1,5,6,2,4,11,8,3,19,11,8,11,6,5,5,4,1,4,1,3,2,1,1,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Meghalaya,2,2,0,8,4,4,16,9,7,24,13,11,43,18,25,27,14,13,22,11,11,20,12,8,10,7,3,3,1,2,6,3,3,2,1,1,2,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
Sikkim,Assam,42,21,21,76,30,46,86,44,42,189,107,82,377,269,108,309,193,116,178,119,59,148,106,42,80,55,25,45,40,5,20,16,4,18,14,4,15,8,7,7,3,4,5,4,1,3,2,1,3,2,1,3,2,1
Sikkim,West Bengal,475,217,258,734,372,362,1095,463,632,2180,937,1243,3390,1501,1889,3068,1388,1680,1833,946,887,1129,652,477,700,446,254,472,312,160,333,203,130,195,128,67,143,89,54,88,43,45,49,22,27,39,16,23,30,15,15,10,4,6
Sikkim,Jharkhand,18,12,6,20,11,9,19,16,3,108,100,8,265,243,22,229,206,23,203,182,21,94,82,12,79,74,5,36,31,5,6,5,1,5,5,0,1,0,1,0,0,0,1,0,1,0,0,0,10,10,0,0,0,0
Sikkim,Odisha,26,15,11,21,12,9,16,8,8,25,19,6,98,84,14,99,66,33,67,47,20,46,33,13,30,23,7,21,18,3,10,10,0,0,0,0,3,2,1,3,1,2,1,0,1,0,0,0,3,3,0,1,1,0
Sikkim,Chhattisgarh,2,2,0,3,1,2,1,1,0,2,0,2,6,4,2,15,5,10,3,2,1,6,5,1,2,1,1,2,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Madhya Pradesh,18,10,8,30,17,13,12,8,4,19,14,5,97,87,10,76,56,20,53,41,12,36,30,6,17,15,2,14,12,2,6,5,1,5,5,0,1,1,0,2,2,0,0,0,0,0,0,0,3,3,0,0,0,0
Sikkim,Gujarat,7,4,3,12,6,6,3,1,2,0,0,0,4,3,1,18,12,6,14,7,7,15,12,3,2,1,1,2,1,1,3,3,0,5,4,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Sikkim,Daman & Diu,1,1,0,2,0,2,1,1,0,0,0,0,2,2,0,6,5,1,7,6,1,4,3,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Dadra & Nagar Haveli,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Maharashtra,18,14,4,16,8,8,9,4,5,8,4,4,31,15,16,46,23,23,35,27,8,11,8,3,16,8,8,6,2,4,2,2,0,2,2,0,2,1,1,1,1,0,1,0,1,0,0,0,2,0,2,0,0,0
Sikkim,Andhra Pradesh,20,8,12,11,8,3,2,2,0,12,11,1,65,49,16,85,65,20,43,34,9,36,30,6,28,25,3,15,10,5,6,5,1,4,4,0,4,1,3,1,1,0,0,0,0,0,0,0,3,2,1,1,0,1
Sikkim,Karnataka,5,2,3,4,3,1,6,4,2,6,4,2,20,11,9,33,22,11,33,24,9,16,15,1,12,6,6,8,7,1,2,2,0,2,1,1,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Goa,1,1,0,3,2,1,2,0,2,0,0,0,1,0,1,9,6,3,6,3,3,2,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Sikkim,Lakshadweep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Kerala,11,8,3,8,1,7,5,2,3,13,12,1,10,7,3,24,11,13,16,7,9,14,8,6,9,6,3,6,4,2,3,2,1,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Sikkim,Tamil Nadu,3,1,2,6,4,2,4,2,2,2,1,1,19,13,6,25,16,9,9,7,2,17,15,2,6,6,0,5,3,2,3,1,2,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sikkim,Puducherry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,Andaman & Nicobar Islands,0,0,0,2,2,0,8,1,7,11,7,4,12,11,1,25,23,2,6,6,0,10,8,2,0,0,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Arunachal Pradesh,Jammu & Kashmir,24,11,13,15,9,6,20,11,9,7,4,3,21,11,10,28,18,10,36,20,16,28,17,11,13,11,2,15,14,1,8,7,1,1,1,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Himachal Pradesh,15,5,10,14,9,5,21,10,11,12,6,6,15,5,10,35,14,21,17,11,6,10,5,5,9,5,4,11,8,3,5,5,0,2,1,1,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Punjab,36,16,20,34,18,16,21,11,10,11,6,5,25,5,20,35,8,27,29,8,21,16,5,11,8,5,3,8,4,4,6,5,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Chandigarh,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Uttarakhand,28,13,15,39,21,18,25,15,10,14,6,8,22,7,15,37,11,26,24,8,16,14,4,10,12,4,8,15,11,4,5,5,0,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Haryana,25,14,11,35,18,17,19,10,9,11,8,3,27,15,12,40,14,26,25,17,8,14,7,7,14,10,4,6,4,2,12,5,7,6,4,2,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,NCT of Delhi,28,10,18,14,5,9,17,9,8,15,9,6,38,16,22,46,24,22,38,23,15,16,12,4,16,11,5,8,5,3,5,4,1,4,3,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Rajasthan,55,31,24,75,37,38,49,27,22,37,26,11,99,69,30,135,80,55,109,68,41,74,52,22,34,26,8,35,31,4,17,12,5,8,6,2,4,3,1,1,0,1,2,1,1,0,0,0,2,1,1,0,0,0
Arunachal Pradesh,Uttar Pradesh,161,84,77,272,143,129,242,140,102,197,117,80,325,190,135,434,248,186,278,156,122,211,114,97,170,104,66,167,98,69,137,103,34,61,50,11,16,12,4,10,7,3,7,2,5,7,1,6,10,5,5,0,0,0
Arunachal Pradesh,Bihar,446,244,202,804,433,371,766,481,285,732,523,209,1173,663,510,1147,617,530,787,460,327,641,405,236,364,233,131,285,200,85,158,111,47,79,65,14,52,37,15,28,15,13,22,13,9,10,7,3,24,13,11,2,2,0
Arunachal Pradesh,Sikkim,5,4,1,6,5,1,6,2,4,5,3,2,9,4,5,10,7,3,13,6,7,10,6,4,9,8,1,6,4,2,5,4,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Arunachal Pradesh,12463,6329,6134,22275,11369,10906,23473,11641,11832,22617,10117,12500,24455,7834,16621,23986,8816,15170,15016,7206,7810,11242,5918,5324,7910,4591,3319,6003,3697,2306,3986,2631,1355,2093,1381,712,1319,703,616,736,358,378,475,207,268,213,107,106,429,193,236,172,90,82
Arunachal Pradesh,Nagaland,26,14,12,47,27,20,77,37,40,89,50,39,132,63,69,130,59,71,101,48,53,66,44,22,33,21,12,30,18,12,20,13,7,15,13,2,6,5,1,4,4,0,1,0,1,2,1,1,0,0,0,0,0,0
Arunachal Pradesh,Manipur,52,25,27,53,32,21,50,25,25,89,37,52,142,62,80,166,76,90,115,58,57,102,62,40,49,28,21,31,21,10,16,11,5,6,3,3,11,3,8,2,2,0,1,1,0,0,0,0,3,3,0,0,0,0
Arunachal Pradesh,Mizoram,6,5,1,23,12,11,20,15,5,14,7,7,29,9,20,33,13,20,32,18,14,23,10,13,23,11,12,12,9,3,6,4,2,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Arunachal Pradesh,Tripura,13,6,7,31,14,17,22,16,6,32,26,6,54,25,29,63,34,29,40,23,17,23,13,10,24,16,8,17,14,3,17,13,4,5,4,1,2,2,0,0,0,0,3,1,2,1,1,0,2,2,0,0,0,0
Arunachal Pradesh,Meghalaya,21,10,11,34,16,18,29,19,10,29,16,13,75,22,53,63,28,35,53,30,23,47,25,22,42,28,14,28,18,10,27,18,9,9,8,1,7,4,3,2,0,2,2,1,1,1,0,1,2,2,0,0,0,0
Arunachal Pradesh,Assam,1817,970,847,2747,1341,1406,2541,1265,1276,4329,2274,2055,7428,3826,3602,7866,4146,3720,4979,2965,2014,3519,2224,1295,2222,1448,774,1448,976,472,1015,745,270,593,405,188,345,230,115,219,127,92,135,77,58,52,24,28,125,72,53,15,8,7
Arunachal Pradesh,West Bengal,185,103,82,222,97,125,115,62,53,248,172,76,535,338,197,565,340,225,397,252,145,284,178,106,176,108,68,118,89,29,80,62,18,42,24,18,29,15,14,12,6,6,10,2,8,3,2,1,9,7,2,0,0,0
Arunachal Pradesh,Jharkhand,34,18,16,47,22,25,17,8,9,45,34,11,91,58,33,129,103,26,70,46,24,75,58,17,55,41,14,30,23,7,10,9,1,12,10,2,6,5,1,1,1,0,2,2,0,1,1,0,3,2,1,0,0,0
Arunachal Pradesh,Odisha,16,4,12,67,33,34,45,19,26,45,27,18,105,51,54,141,81,60,115,71,44,95,69,26,57,43,14,28,20,8,28,20,8,10,7,3,7,5,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Chhattisgarh,7,1,6,5,3,2,3,2,1,2,0,2,4,2,2,6,1,5,11,4,7,7,4,3,5,2,3,4,3,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Madhya Pradesh,23,11,12,15,7,8,3,1,2,3,2,1,19,4,15,29,10,19,24,14,10,12,7,5,4,3,1,5,3,2,3,2,1,4,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Gujarat,12,5,7,14,8,6,5,4,1,0,0,0,7,1,6,7,2,5,17,7,10,6,2,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Daman & Diu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Maharashtra,41,22,19,32,16,16,7,5,2,11,4,7,41,16,25,51,15,36,32,17,15,21,11,10,21,16,5,11,9,2,7,5,2,5,4,1,2,2,0,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0
Arunachal Pradesh,Andhra Pradesh,21,12,9,17,11,6,4,1,3,9,2,7,34,14,20,28,17,11,24,12,12,8,5,3,9,5,4,7,5,2,7,4,3,3,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Karnataka,5,2,3,7,4,3,6,4,2,14,11,3,20,12,8,30,15,15,15,9,6,19,13,6,8,7,1,2,2,0,7,5,2,2,1,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Arunachal Pradesh,Goa,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,4,4,0,2,1,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Lakshadweep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Kerala,33,19,14,68,36,32,43,23,20,22,16,6,44,22,22,63,28,35,67,27,40,59,32,27,52,28,24,54,36,18,26,19,7,12,8,4,10,6,4,3,0,3,1,1,0,0,0,0,1,0,1,0,0,0
Arunachal Pradesh,Tamil Nadu,16,8,8,7,1,6,8,6,2,8,7,1,32,23,9,47,32,15,24,9,15,20,14,6,11,9,2,10,9,1,5,3,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Puducherry,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arunachal Pradesh,Andaman & Nicobar Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Jammu & Kashmir,32,19,13,37,22,15,26,12,14,10,6,4,23,2,21,34,2,32,22,2,20,17,3,14,12,5,7,3,1,2,2,0,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Nagaland,Himachal Pradesh,40,23,17,51,30,21,27,12,15,5,2,3,25,4,21,29,0,29,26,2,24,25,2,23,4,2,2,2,0,2,1,0,1,2,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Nagaland,Punjab,53,31,22,59,27,32,29,19,10,8,5,3,30,6,24,56,9,47,33,4,29,27,6,21,8,2,6,3,2,1,3,0,3,5,1,4,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0
Nagaland,Chandigarh,1,1,0,9,6,3,5,3,2,3,3,0,1,0,1,4,1,3,4,0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Uttarakhand,106,56,50,104,62,42,73,44,29,45,28,17,67,10,57,102,10,92,55,9,46,35,4,31,15,0,15,7,4,3,2,1,1,2,1,1,1,0,1,4,1,3,1,1,0,1,1,0,0,0,0,0,0,0
Nagaland,Haryana,35,20,15,53,34,19,41,26,15,11,7,4,30,8,22,43,8,35,45,11,34,26,8,18,8,3,5,9,3,6,1,1,0,1,1,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Nagaland,NCT of Delhi,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Rajasthan,65,32,33,105,53,52,53,31,22,57,43,14,139,98,41,168,81,87,121,60,61,61,32,29,48,32,16,37,25,12,20,9,11,16,10,6,10,5,5,5,2,3,1,1,0,1,1,0,2,1,1,0,0,0
Nagaland,Uttar Pradesh,172,102,70,248,134,114,205,111,94,154,110,44,245,96,149,283,104,179,213,77,136,150,68,82,87,46,41,67,43,24,43,31,12,18,15,3,12,6,6,10,5,5,6,3,3,2,1,1,2,2,0,1,0,1
Nagaland,Bihar,463,244,219,804,464,340,703,461,242,764,601,163,1233,812,421,1225,701,524,887,516,371,624,427,197,373,287,86,224,186,38,144,118,26,77,67,10,55,41,14,35,26,9,11,8,3,13,9,4,9,4,5,2,0,2
Nagaland,Sikkim,8,3,5,7,3,4,10,5,5,6,3,3,11,3,8,11,4,7,11,0,11,8,2,6,4,3,1,5,3,2,3,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Arunachal Pradesh,38,17,21,41,23,18,143,107,36,96,59,37,82,32,50,82,37,45,58,29,29,23,11,12,19,10,9,13,6,7,9,7,2,3,2,1,3,1,2,2,0,2,2,1,1,1,1,0,4,1,3,1,0,1
Nagaland,Nagaland,6962,3592,3370,15288,8041,7247,22360,11921,10439,27656,13801,13855,29462,12985,16477,27236,11969,15267,20762,10158,10604,13322,6965,6357,8565,4746,3819,5830,3519,2311,3928,2367,1561,2526,1551,975,1891,1139,752,1200,714,486,707,380,327,394,196,198,716,345,371,96,51,45
Nagaland,Manipur,361,183,178,491,249,242,702,358,344,824,414,410,1026,419,607,1089,398,691,841,365,476,550,268,282,344,190,154,204,124,80,129,72,57,85,40,45,63,37,26,33,17,16,30,13,17,14,6,8,20,8,12,3,3,0
Nagaland,Mizoram,20,6,14,29,15,14,17,8,9,30,15,15,49,26,23,42,13,29,32,9,23,10,6,4,16,7,9,6,5,1,5,3,2,1,0,1,3,0,3,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0
Nagaland,Tripura,44,21,23,47,30,17,36,18,18,82,43,39,205,101,104,185,89,96,121,59,62,86,53,33,58,42,16,32,20,12,13,4,9,9,2,7,8,2,6,5,2,3,8,4,4,0,0,0,2,1,1,1,0,1
Nagaland,Meghalaya,36,23,13,47,18,29,45,24,21,98,60,38,181,79,102,222,111,111,144,74,70,59,36,23,32,14,18,22,9,13,25,13,12,14,8,6,10,6,4,4,1,3,2,1,1,5,4,1,3,1,2,2,2,0
Nagaland,Assam,994,517,477,1326,673,653,1423,820,603,2650,1664,986,4632,2458,2174,4725,2557,2168,2957,1741,1216,2023,1272,751,1121,772,349,706,498,208,482,346,136,257,177,80,201,139,62,98,58,40,72,39,33,33,16,17,63,27,36,4,4,0
Nagaland,West Bengal,108,58,50,118,64,54,71,38,33,88,48,40,256,129,127,280,115,165,196,103,93,127,71,56,92,61,31,65,45,20,40,32,8,26,17,9,18,12,6,6,3,3,6,3,3,3,3,0,2,1,1,1,0,1
Nagaland,Jharkhand,24,11,13,35,16,19,30,16,14,36,24,12,99,65,34,160,112,48,79,56,23,70,50,20,41,32,9,26,21,5,15,11,4,6,4,2,10,8,2,2,1,1,1,1,0,0,0,0,1,1,0,1,1,0
Nagaland,Odisha,39,22,17,51,23,28,22,12,10,28,15,13,74,23,51,89,29,60,60,29,31,62,33,29,21,13,8,14,10,4,11,6,5,6,5,1,2,1,1,5,2,3,3,3,0,2,2,0,1,0,1,0,0,0
Nagaland,Chhattisgarh,11,6,5,2,1,1,6,1,5,3,1,2,14,3,11,13,1,12,5,0,5,6,3,3,3,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Madhya Pradesh,25,18,7,34,23,11,16,12,4,12,7,5,23,4,19,34,10,24,30,11,19,15,3,12,3,0,3,3,1,2,3,2,1,0,0,0,3,0,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0
Nagaland,Gujarat,20,10,10,8,6,2,3,1,2,0,0,0,20,10,10,10,1,9,13,2,11,3,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Daman & Diu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Dadra & Nagar Haveli,1,0,1,1,0,1,2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Maharashtra,46,21,25,34,17,17,16,9,7,21,9,12,71,20,51,100,44,56,57,25,32,23,9,14,15,7,8,5,1,4,5,2,3,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Andhra Pradesh,36,17,19,23,10,13,9,4,5,14,4,10,45,15,30,51,18,33,38,15,23,18,14,4,8,5,3,11,7,4,7,7,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
Nagaland,Karnataka,24,14,10,16,13,3,15,8,7,19,8,11,93,44,49,105,60,45,68,35,33,31,18,13,18,9,9,8,5,3,4,2,2,5,4,1,6,3,3,0,0,0,3,1,2,1,0,1,1,1,0,0,0,0
Nagaland,Goa,0,0,0,2,2,0,2,2,0,2,0,2,2,2,0,5,3,2,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,Lakshadweep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
